"Work PID","nl","en"
"http://kmska.be/collection/work/id/246","Op het linkerluik van het 'Altaarstuk van het schrijnwerkersambacht' van Quinten Massijs wordt de onthoofding van Sint-Jan Baptist voorgesteld. Centraal zien we hoe Salomé al dansend het hoofd op een schotel serveert aan haar oom (stiefvader) Herodes en aan haar moeder Herodias. De onthoofding zelf wordt weergegeven op het achterplan.\R \R Ondanks de bijbelse inhoud geeft dit schilderij een mooi beeld van de tafelgewoonten van de hoogste standen rond 1500. De vorstelijke banketten werden ook uitvoerig beschreven en becommentarieerd en opmerkelijk is dat er nauwelijks aandacht besteed werd aan het eten maar des te meer aan de speciale attracties. Het banket was vooral een spektakel dat al gauw een hele dag (of langer) in beslag nam en waar gerechten afgewisseld werden met zang en dans en allerlei, liefst spectaculaire, optredens. De gasten namen plaats aan schragen bedekt met wit damast en ze zaten naast elkaar om alles goed te kunnen zien. Zo werden er geregeld taarten opgediend waarin een heel ballettroepje of levende dieren verstopt zaten. Buiten de gasten aan tafel werden de niet zo belangrijke genodigden toegelaten op de galerijen waar ook doorgaans het orkestje zat.","On the left panel of the \"Altarpiece of the carpenters craft 'by Quentin Matsys represented the beheading of Saint John Baptist. Central we see Salome dancing all the head on a platter serving her uncle (stepfather) Herod and her mother Herodias. The decapitation itself appears to the background. \R \R Despite the biblical content this painting shows a beautiful picture of the table manners of the upper classes around 1500. The royal banquets were also described and commented on and is remarkable that hardly paid attention the food was but the more the special attractions. The banquet was mainly a spectacle that soon an entire day (or longer) confiscated and where dishes were interspersed with singing and dancing and all kinds, preferably spectacular performances. The guests took place on trestles covered with white damask and they sat side by side to see everything. So regularly cakes were served where a very ballettroepje or live animals were hidden. Outside the guests at the table not as important guests were admitted to the galleries where the band usually sat."
"http://kmska.be/collection/work/id/247","In 1479 maakten de schrijnwerkers zich los van de kuipers, en stichtten een eigen gilde. Ze bestelden een altaarstuk voor hun kapel, een Bewening van Christus. Aanvankelijk was het de bedoeling een beeldhouwwerk op te hangen, maar omdat de realisatie daarvan uitbleef, werd de opdracht aan Quinten Massijs doorgegeven. Misschien daarom dat de uitgewerkte figuren op de zijpanelen nog doen denken aan de gesculpteerde retabels. Hierop wordt de marteldood weergegeven van de patroonheiligen van de schrijnwerkers: Johannes de Doper en Johannes de Evangelist. (Nanny Schrijvers, Museumboek)","In 1479 the joiners broke away from the coopers, and founded their own guild. She ordered an altarpiece for their chapel, a Lamentation of Christ. Initially, the intention was to hang a sculpture, but because its realization was delayed, the contract to Quentin Matsys was passed. Maybe that's why the detailed figures on the side panels are reminiscent of the sculpted altarpieces. To this the torture death is displayed by the patrons of the joiners, John Baptist and John the Evangelist. (Nanny Writers Museum Book)"
"http://kmska.be/collection/work/id/248","In 1479 maakten de schrijnwerkers zich los van de kuipers, en stichtten een eigen gilde. Ze bestelden een altaarstuk voor hun kapel, een Bewening van Christus. Aanvankelijk was het de bedoeling een beeldhouwwerk op te hangen, maar omdat de realisatie daarvan uitbleef, werd de opdracht aan Quinten Massijs doorgegeven. Misschien daarom dat de uitgewerkte figuren op de zijpanelen nog doen denken aan de gesculpteerde retabels. Hierop wordt de marteldood weergegeven van de patroonheiligen van de schrijnwerkers: Johannes de Doper en Johannes de Evangelist.\R Op het rechterluik wordt Johannes de Evangelist gekookt in een ketel ziedende olie, wat hem niet echt schijnt te deren. Keizer Domitianus met zijn senatoren en zijn gevolg kijken toe. Zij hebben een karikaturaal en oosters uiterlijk: het slechte werd als lelijk en vreemd voorgesteld. De achtergrond wordt gevormd door de Romeinse Porta Latina, sterk geïnspireerd op het Antwerpse Steen met de rijksadelaar van het Heilige Roomse Rijk. De hoofden van de beulen zijn ontleend aan Leonardo da Vinci.","In 1479 the joiners broke away from the coopers, and founded their own guild. She ordered an altarpiece for their chapel, a Lamentation of Christ. Initially, the intention was to hang a sculpture, but because its realization was delayed, the contract to Quentin Matsys was passed. Maybe that's why the detailed figures on the side panels are reminiscent of the sculpted altarpieces. To this the torture death is displayed by the patrons of the joiner:. John Baptist and John the Evangelist \R On the right panel Johannes the Evangelist is boiled in a boiler churning of oil, which he did not really seem to bother. Domitian with his senators and his entourage watching. They have a caricatured and oriental appearance: the poor was presented as ugly and strange. The background is formed by the Roman Porta Latina, strongly inspired by the Antwerp Stone with the imperial eagle of the Holy Roman Empire. The heads of the executioners are taken from Leonardo da Vinci."
"http://kmska.be/collection/work/id/249","In 1479 maakten de schrijnwerkers zich los van de kuipers, en stichtten een eigen gilde. Ze bestelden een altaarstuk voor hun kapel, een Bewening van Christus. Aanvankelijk was het de bedoeling een beeldhouwwerk op te hangen, maar omdat de realisatie daarvan uitbleef, werd de opdracht aan Quinten Massijs doorgegeven. Misschien daarom dat de uitgewerkte figuren op de zijpanelen nog doen denken aan de gesculpteerde retabels. Hierop wordt de marteldood weergegeven van de patroonheiligen van de schrijnwerkers: Johannes de Doper en Johannes de Evangelist. (Nanny Schrijvers, Museumboek)","In 1479 the joiners broke away from the coopers, and founded their own guild. She ordered an altarpiece for their chapel, a Lamentation of Christ. Initially, the intention was to hang a sculpture, but because its realization was delayed, the contract to Quentin Matsys was passed. Maybe that's why the detailed figures on the side panels are reminiscent of the sculpted altarpieces. To this the torture death is displayed by the patrons of the joiners, John Baptist and John the Evangelist. (Nanny Writers Museum Book)"
"http://kmska.be/collection/work/id/410","Barbara was de enige dochter van een Syrische edelman, die opgesloten werd in een toren zodat niemand haar kon zien. Toen haar vader haar wilde uithuwelijken, verzette ze zich. Om haar te overtuigen, kreeg ze toestemming om af en toe de toren te verlaten. Daarop bekeerde Barbara zich tot het christendom. Haar vader was woedend, maar ze weigerde haar geloof af te zweren. Men folterde haar, maar 's nachts genazen haar wonden op miraculeuze wijze. Daarom onthoofdde de vader zijn dochter, maar na deze daad begon de aarde te beven en de man werd door de bliksem getroffen.\R Op het werk bladert Barbara in een gebedenboek. In haar linkerhand houdt ze een palmtak. Ze draagt een ruimvallend kleed waarvan de plooien breed uitwaaieren. Achter haar verrijst een gotische toren, eromheen krioelen talrijke figuurtjes.\R Sommigen beschouwen dit werk als een grisaille of een zelfstandige tekening. Karel Van Mander schrijft in zijn 'Schilderboeck' dat het een ondertekening is. Enkel de luchtpartij werd ingekleurd. Dit werk is het oudste onvoltooid gebleven paneel in de schilderkunst van de Nederlanden.","Barbara was the only daughter of a Syrian nobleman who was locked in a tower so that no one could see her. When her father wanted to marry her, she resisted. To convince her, she got permission to occasionally leave the tower. Then Barbara converted to Christianity. Her father was furious, but she refused to renounce her faith. They tortured her, but at night her wounds healed miraculously. Therefore the father beheaded his daughter, but after this act began to shake the earth and the man was struck by lightning. \R At work Barbara browsing in a prayer book. In her left hand she holds a palm branch. She wears a loose-fitting garment from which the pleats wide fan out. Behind its rises a Gothic tower, surrounding it swarm numerous figures. \R Some consider this to work as a stand-alone or a grisaille drawing. Karel van Mander wrote in his Schilderboeck \"it's a signature. Only the sky was colored party. This work is the oldest unfinished panel painting of the Netherlands."
"http://kmska.be/collection/work/id/410","Barbara was de enige dochter van een Syrische edelman, die opgesloten werd in een toren zodat niemand haar kon zien. Toen haar vader haar wilde uithuwelijken, verzette ze zich. Om haar te overtuigen, kreeg ze toestemming om af en toe de toren te verlaten. Daarop bekeerde Barbara zich tot het christendom. Haar vader was woedend, maar ze weigerde haar geloof af te zweren. Men folterde haar, maar 's nachts genazen haar wonden op miraculeuze wijze. Daarom onthoofdde de vader zijn dochter, maar na deze daad begon de aarde te beven en de man werd door de bliksem getroffen.\R Op het werk bladert Barbara in een gebedenboek. In haar linkerhand houdt ze een palmtak. Ze draagt een ruimvallend kleed waarvan de plooien breed uitwaaieren. Achter haar verrijst een gotische toren, eromheen krioelen talrijke figuurtjes.\R Sommigen beschouwen dit werk als een grisaille of een zelfstandige tekening. Karel Van Mander schrijft in zijn 'Schilderboeck' dat het een ondertekening is. Enkel de luchtpartij werd ingekleurd. Dit werk is het oudste onvoltooid gebleven paneel in de schilderkunst van de Nederlanden.","Barbara was the only daughter of a Syrian nobleman who was locked in a tower so that no one could see her. When her father wanted to marry her, she resisted. To convince her, she got permission to occasionally leave the tower. Then Barbara converted to Christianity. Her father was furious, but she refused to renounce her faith. They tortured her, but at night her wounds healed miraculously. Therefore the father beheaded his daughter, but after this act began to shake the earth and the man was struck by lightning. \R At work Barbara browsing in a prayer book. In her left hand she holds a palm branch. She wears a loose-fitting garment from which the pleats wide fan out. Behind its rises a Gothic tower, surrounding it swarm numerous figures. \R Some consider this to work as a stand-alone or a grisaille drawing. Karel van Mander wrote in his Schilderboeck \"it's a signature. Only the sky was colored party. This work is the oldest unfinished panel painting of the Netherlands."
"http://kmska.be/collection/work/id/709","Zonder Ceres en Bacchus bevriest Venus, zonder brood en wijn is er geen liefde. De godin zit op de voorgrond met haar rug naar de toeschouwer, moedeloos en apathisch. Ook Amor rilt van de kou en tracht zich te verwarmen met de lendendoek van Venus.  Op de grond ligt zijn pijlenkoker. Een sater komt dichterbij en wil het tweetal doen schrikken en laten ontwaken uit hun slaap. De hoorn des overvloeds die hij draagt, is gevuld met korenaren, druiven en andere vruchten die de levenslust moeten opwekken.\R De Venusfiguur is geïnspireerd op een marmeren beeld dat Rubens in Rome gezien had. Oorspronkelijk namen de figuren de hele ruimte van het werk in beslag. Vermoedelijk werd in de achttiende eeuw het schilderij vergroot langs de zijkanten en de bovenkant, zodat er nu een heel landschap getoond wordt.","Without Ceres and Bacchus Venus freezes without bread and wine there is no love. The goddess is sitting on the ground with its back turned to the spectator, discouragement, and apathetic. Also, Amor shivering with cold, and tries to be heated themselves with the loincloth of Venus. On the floor is his quiver. A satyr gets closer and wants to scare the pair and awaken from their sleep. Cornucopia he wears, is filled with corn, grapes and other fruits to raise the spirits. \R the Venus figure is inspired by a marble statue Rubens had seen in Rome. Originally, the figures up the entire space of the work. Probably was in the eighteenth century the painting increases along the sides and top, so there is now shown an entire landscape."
"http://kmska.be/collection/work/id/188","Ook genoemd:\"De strandloper van Haarlem\". Mogelijk pendant van het Vissersmeisje (zelfde afmetingen en samen in verkoop Oudry in 1869 te Parijs, zie S. SLIVE, F.Hals, nr 72). Een gelijkaardig stuk van Hals in de National Gallery of Ireland te Dublin. (Catalogus KMSKA Schilderkunst Oude Meesters)","Also called: \"The Sandpiper Haarlem\". Possible pendant of the Fisher Girl (same dimensions and Oudry together in sales in 1869, Paris, see S. slive, F.Hals, No. 72). A similar piece of Hals in the National Gallery of Ireland in Dublin. (Catalog KMSKA Old Masters Paintings)"
"http://kmska.be/collection/work/id/642","Zoals steeds bij Brouwer en zijn school gaat het om lieden uit de onderste sociale groepen. Het afgeschilderde gedrag werd als typisch voor hen (en ontypisch voor de beschouwer) beschouwd. De poedel rechts doet vreemd aan in dit gezelschap en bezit misschien emblematisch betekenis. (Catalogus KMSKA Schilderkunst Oude Meesters)","As always with Brouwer and his school it is people from the lower social groups. It depicted behavior was considered typical for them (and untypical for the viewer). Poodle right does strange in this company and perhaps owns emblematic meaning. (Catalog KMSKA Old Masters Paintings)"
"http://kmska.be/collection/work/id/677","Centraal zit een vrouwenfiguur in een huiselijk tafereel. De grootouders zingen uit volle borst uit een liedboek, de vader blaast krachtig op een doedelzak. Ook de kleintjes doen hun best: de baby zit op moeders schoot en blaast op het fluitje van zijn rammelaar, de grote broer bespeelt dichtbij grootvader een blokfluit. De hond luistert met gespitste oren.\R Bovenaan in de cartouche kan men het spreekwoord lezen, dat vermeld wordt in het boek van Jacob Cat 'Spiegel van de oude en nieuwe tijd) (1632). Jacob Jordaens maakte de eerste afbeelding van dit spreekwoord. Het wordt hier letterlijk weergegeven: de jongeren volgen de ouderen na.\R De oude man is waarschijnlijk Adam Van Noort, leermeester en schoonvader van Jordaens. Misschien is de doedelzakspeler Jordaens zelf, maar dat is niet erg zeker.","Central is a female figure in a domestic scene. Grandparents are singing from a hymnal, the father blows forcefully on a bagpipe. The children do their best: Baby sitting on mothers lap and blows the whistle on his rattle, the big brother grandfather playing near a recorder. The dog listening with ears pricked. \R At the top of the cartridge can read the proverb that is mentioned in the book of Jacob Cat \"Mirror of the ancient and modern times) (1632). Jacob Jordaens was the first image of this proverb. It is reproduced verbatim here: the young, the elderly imitate \R The old man is probably Adam Van Noort, teacher and father of Jordaens.. Perhaps the piper Jordaens itself, but it is not very certain."
"http://kmska.be/collection/work/id/947","De rivier stroomt grillig naar de voorgrond van het schilderij. Aan haar oevers kan men talrijke typische motieven onderscheiden: de stad met de haven, een aantal kalkovens, de drukke havenarbeid en links vooraan het houthakken. Rechts vooraan is de Nemrodscene afgebeeld, waarbij de architect de opdrachtgever over de werkzaamheden informeert.\R Het schilderij is enerzijds verwant aan de werken van de Van Valckenborch-groep: de steunberen van de toren zijn duidelijk weergegeven, en bovenaan is er een kloof zichtbaar. Anderzijds sluit het ook aan bij kopieën van het gelijknamige werk van Bruegel: het rotsmotief is geëvolueerd tot een toegangsweg naar de oprit van de eerste verdieping. In de brede nis is een fontein te vinden met een triton die op een dolfijn zit. Op de verschillende verdiepingen van de Toren kan men huizen onderscheiden. (Stefaan Grieten, tentoonstellingscatalogus Van Bruegel tot Rubens)","The river flows erratically to the foreground of the painting. On its banks one can distinguish many typical motifs: the city with the harbor, some lime kilns, the busy port labor and the left front of the logging. Right in front of the Nemrodscene shown, the architect, the client informs the work \R The painting is the one related to the work of the Van Valckenborch group:. The tower buttresses are clearly displayed, and at the top there is a gap visible . On the other hand it is also consistent with copies of the same work of Bruegel: rock motif has evolved into an access road to the entrance of the first floor. In the wide recess is a fountain to find a triton sitting on a dolphin. On the different floors of the tower can be distinguished houses. (Stefaan Grieten, Bruegel to Rubens exhibition catalog)"
"http://kmska.be/collection/work/id/832","Voorstelling van het verhaal over de door Herodes bevolen uitmoording in Bethlehem en heel de omtrek van alle knaapjes van twee jaar en jonger (Matteüs 2, 16-18), waarbij het gebeuren getransponeerd werd naar een 16e-eeuws ondergesneeuwd Vlaams dorp.\R De onderhavige compositie herinnert zeer sterk aan het gelijknamige werk van de Oude Brueghel in het Kunsthistorisches Museum te Wenen. Een aantal motieven zijn er trouwens duidelijk op geïnspireerd. Zo de groep boeren die de leider van de soldatenbende om genade smeekt, de soldaten die met een boomstam een deur inbeuken en de man die een grote bloedhond in bedwang houdt.\R Rechtstreeks model was evenwel een verloren schilderij van Maarten van Kleef, waarin hij het werk van de Oude Brueghel pasticheerde en dat bekend bleef door een (voorbereidende?) tekening met apokriefe (?) signatuur, thans bewaard in het prentenkabinet van de Universiteit te Göttingen. Meerdere herhalingen bleven bewaard, onder meer in de Koninklijke Musea voor Schone Kunsten van België, Brussel en in The Royal Collections, Hampton Court. (Catalogus KMSKA Schilderkunst Oude Meesters)","Presentation of the story of the massacre ordered by Herod in Bethlehem and around the perimeter of all the lads of two years and under (Matthew 2, 16-18), the event was transposed to a 16th-century Flemish village snowed under. \R this composition reminds strongly to the eponymous work by Brueghel the Elder in the Kunsthistorisches Museum in Vienna. Some motifs are indeed clearly inspired. Thus, the group of farmers who the leader of the soldiers gang begs for mercy, the soldiers with a trunk door bashing and the man holding a large bloodhound curbs. \R direct model, however, was a lost painting of Cleves Maarten, where he the work of the Old Brueghel pasticheerde remained and that known by a (preparatory?) drawing with apocryphal (?) signature, currently stored in the print of the University of Göttingen. Several iterations have been preserved, including the Royal Museums of Fine Arts of Belgium, Brussels and The Royal Collections, Hampton Court. (Catalog KMSKA Old Masters Paintings)"
"http://kmska.be/collection/work/id/343","De storm woedt in alle hevigheid. Een zeilschip verkeert in nood. Enkele schipbreukelingen trachten de oever te bereiken, van waarop toeschouwers het gebeuren gadeslaan. Op de achtergrond probeert een zeilschip de havengeul, aangegeven met een vuurbaken, veilig te bereiken.\R \R Typisch voor de neoklassieke kunstenaar Jan Baptiste Tency is de versmelting van een marine met een dramatisch gebeuren. Hierbij valt de gelijkenis op met het werk van tijdgenoten, in het bijzonder met Claude Joseph Vernet. Tency mist evenwel de inventiviteit in het rijke koloriet van zijn Franse tijdgenoot. Hij put uit het typische vormenrepertoire van de laatachttiende-eeuwse marineschilders: de rotspartijen die als repoussoir dienen, de struiken die sterk contrasteren met de lucht. Daarnaast wijzen een aantal elementen reeds in de richting van de romantiek de alles omvattende natuur, hier geïllustreerd door de onstuimige zee en de dreigende wolkenlucht en daarin de nietige gesticulerende personages. Deze marine is voorlopig het enig gekende authentieke schilderij van Tency, bewaard in een openbare verzameling.","The storm raging in full force. A sailing ship in distress. Some castaways try to reach the shore, from which spectators watch it happen. In the background try a sailing harbor channel, marked with a beacon, safely reached. \R \R Typical neoclassical artist Jan Baptiste Tency is the fusion of a marine with a dramatic event. Here, the similarity is striking with the work of time enjoyed, in particular with Claude Joseph Vernet. Tency however lacks the inventiveness in the rich coloring of his French contemporary. He draws from the typical repertory of the late eighteenth century marine artists: the rocks that serve as repoussoir the bushes that contrast sharply with the air. In addition, a number of elements already pointing in the direction of the romance the all encompassing nature, illustrated here by the turbulent sea and the ominous clouds of air therein, and the void gesticulating characters. The Navy is provisionally the only known painting of Tency authentic, preserved in a public collection."
"http://kmska.be/collection/work/id/961","n/a","n/a"
"http://kmska.be/collection/work/id/718","Allerlei taferelen op het strand, onder andere het op het droge trekken van boten; wandelaars, visverkopers, en uiterst rechts - naast een kanon - een tekenende man. (Catalogus KMSKA Schilderkunst Oude Meesters)","All kinds of scenes on the beach, among other things on the dry pulling boats; walkers, fishmongers, and the far right - beside a cannon - a signatory man. (Catalog KMSKA Old Masters Paintings)"
"http://kmska.be/collection/work/id/782","Pendant van KMSKA inv. nr. 783. (Catalogus KMSKA Schilderkunst Oude Meesters)","Pendant of KMSKA inv. no. 783. (Catalog KMSKA Old Masters Paintings)"
"http://kmska.be/collection/work/id/5060","Interieur met een kaartspelend gezelschap. Links een toeschouwer, rechts enkele dienstboden en op de voorgrond een hondje. (Catalogus KMSKA Schilderkunst Oude Meesters)","Interior with a playing card company. Left a spectator right some servants and in the foreground a dog. (Catalog KMSKA Old Masters Paintings)"
"http://kmska.be/collection/work/id/1181","n/a","n/a"
"http://kmska.be/collection/work/id/379","Het tafereel speelt zich af in een ruime traphal. Bestuursleden zitten rond een tafel waarop boeken en oorkonden. Rechts verwelkomen de dekens, de buitenburgemeester van Antwerpen, als nieuwe gildehoofdman. Vermoedelijk wordt hier J.K. de Cordes, in 1711 aangesteld als buitenburgemeester, afgebeeld. Het portret in dit schilderij is vergelijkbaar met dat van Het gilde van de Jonge Voetboog vereert het portret van hoofdman Jan Karel de Cordes (inv. nr. 178) door H. Goovaerts. J.B. Descamps vermeldt het landschap als zijnde van de hand van C. Huysmans en de architectuur van Verstraeten (vermoedelijk Jan van der Straeten). Geschilderd voor de gilde van de Jonge Voetboog om vrijgesteld te worden van de burgerwacht. (Catalogus KMSKA Schilderkunst Oude Meesters)","The scene is set in a spacious staircase. Board members sit around a table with books and charters. Right welcome the blankets, the mayor outside of Antwerp, as new chief guild. Presumably here J.K. The Cordes appointed mayor in 1711 and beyond, pictured. The portrait in the painting is similar to that of the Guild of the Young Foot Arch honoring the portrait of captain Jan Karel de Cordes (inv. No. 178) by H. Goovaerts. J.B. Descamps mentions the landscape as being written by C. Huysmans and architecture Verstraeten (probably Jan van der Straeten). Painted for the Guild of Young Foot Arch to be exempted from the militia. (Catalog KMSKA Old Masters Paintings)"
"http://kmska.be/collection/work/id/126","Dit monumentale boeket vertoont veel gelijkenis met een schilderij van J.F. Van Dael (1764-1840) dat getoond werd op het Salon te Parijs in 1817. (Catalogus KMSKA Schilderkunst Oude Meesters)","This listed bouquet is very similar to a painting by J.F. Van Dael (1764-1840) which was shown at the Salon in Paris in 1817. (Catalog KMSKA Old Masters Paintings)"
"http://kmska.be/collection/work/id/437","Bij zijn kraam staat een visventer met een korf krabben en een drietal gedroogde schollen. Blijkbaar heeft hij net drie kreeften verkocht aan de jonge vrouw naast hem. Uit de blik van verstandhouding die zij tijdens het neertellen van het geld in zijn hand met de visventer wisselt en uit de aanwezigheid in de achtergrond van een druivelaar, symbool voor dartelheid en min, mag men hierbij vermoedelijk denken aan een liefdesallegorie. (Catalogus KMSKA Schilderkunst Oude Meesters)","At its stall state a fish peddler with a basket crabs and a three-dried plates. Apparently he sold just three lobsters to the young woman beside him. From the look of understanding it down while counting the money in his hand with the fish peddler exchanges and the presence in the background of grapevines, symbol of wantonness and minus, one should probably think this a liefdesallegorie. (Catalog KMSKA Old Masters Paintings)"
"http://kmska.be/collection/work/id/1293","De brooduitdeling is een volksgebruik dat tot ver in de negentiende eeuw in voege bleef. De rijken deelden brood aan hun armere dorpsgenoten uit bij een huwelijk of een begrafenis als gebaar van christelijke naastenliefde. (Nathalie Monteyne, cat. Het volk ten voeten uit)","The bread distribution is a popular usage which remained in force until well into the nineteenth century. The rich shared bread for their poorer fellow villagers out at a wedding or a funeral as a gesture of Christian charity. (Nathalie Monteyne cat. The people in a nutshell)"
"http://kmska.be/collection/work/id/1260","n/a","n/a"
"http://kmska.be/collection/work/id/1259","n/a","n/a"
"http://kunstenenerfgoed.be/CVG/collection/work/id/784_B",,
"http://kmska.be/collection/work/id/1085","n/a","n/a"
"http://kmska.be/collection/work/id/1082","n/a","n/a"
"http://kmska.be/collection/work/id/437","Bij zijn kraam staat een visventer met een korf krabben en een drietal gedroogde schollen. Blijkbaar heeft hij net drie kreeften verkocht aan de jonge vrouw naast hem. Uit de blik van verstandhouding die zij tijdens het neertellen van het geld in zijn hand met de visventer wisselt en uit de aanwezigheid in de achtergrond van een druivelaar, symbool voor dartelheid en min, mag men hierbij vermoedelijk denken aan een liefdesallegorie. (Catalogus KMSKA Schilderkunst Oude Meesters)","At its stall state a fish peddler with a basket crabs and a three-dried plates. Apparently he sold just three lobsters to the young woman beside him. From the look of understanding it down while counting the money in his hand with the fish peddler exchanges and the presence in the background of grapevines, symbol of wantonness and minus, one should probably think this a liefdesallegorie. (Catalog KMSKA Old Masters Paintings)"
"http://kmska.be/collection/work/id/2063","n/a","n/a"
"http://kmska.be/collection/work/id/1574","n/a","n/a"
"http://kmska.be/collection/work/id/3012","n/a","n/a"
"http://kmska.be/collection/work/id/2179","Constant Permeke heeft een groot deel van zijn jeugd in Oostende doorgebracht, waar hij gefascineerd raakte door de vissers. Hun wereld vertolkte hij op een persoonlijke manier op het doek. In dit werk wordt dit benadrukt door de vormvervaging, de donkere grauwe kleuren en de indruk niet voltooid te zijn. De vissersvrouw hurkt met gespreide benen, en houdt een veel te grote vissersmand in de hand. (Dieter Lampens, Museumboek)","Constant Permeke has spent much of his childhood in Ostend, where he became fascinated by the fishermen. Their world he performed in a personal way to the canvas. In this work, this is emphasized by the shape blur, dark gray color and the impression of being incomplete. Fisher woman squatting with her legs spread, and keeps an oversized fisherman's basket in hand. (Dieter Lampens, Museum Book)"
"http://kmska.be/collection/work/id/3135","n/a","n/a"
"http://kmska.be/collection/work/id/2693","n/a","n/a"
"http://kmska.be/collection/work/id/3313","n/a","n/a"
"http://kmska.be/collection/work/id/3039","Dit kunstwerk bestaat uit abstracte kronkels en dieren (eenden, slangen, uilen, vissen en gekke tweeslachtigen), overwegend in groen en wit geschilderd. (Leen de Jong, Museumboek)","This work consists of abstract squiggles and animals (ducks, snakes, owls, fish and crazy tweeslachtigen), mostly painted in green and white. (Leen de Jong, Museum Book)"
"http://kmska.be/collection/work/id/2658","n/a","n/a"
"http://kmska.be/collection/work/id/2351","n/a","n/a"
"http://kmska.be/collection/work/id/2152","n/a","n/a"
"http://collectievlaamsegemeenschap.be/collection/work/id/2251",,
"http://groeningemuseum.be/collection/work/id/1997_GRO0018_I","n/a","n/a"
"http://groeningemuseum.be/collection/work/id/1996_GRO0032_XXXI","Dit is het voorlaatste werk dat Vantongerloo realiseerde. Hij liet zich hiervoor inspireren door astrofysische voorstellingen die hij ofwel uit boeken haalde of die hij zelf als verschijnsel met zijn telescoop observeerde. De banen zijn hier door een spiraal van metaaldraad voorgesteld en creëren de kosmologische ruimte die energetisch door de objecten wordt geactiveerd. Samen vormen zij de som van leegte en volume.","This is the penultimate work realized Vantongerloo. He was inspired by this astrophysical performances he either pulled from books or himself as a phenomenon observed with his telescope. The jobs are here represented by a coil of wire, creating the cosmological space energetically activated by the objects. Together they form the sum of emptiness and volume."
"http://groeningemuseum.be/collection/work/id/0000_GRO0010_II","n/a","n/a"
"http://groeningemuseum.be/collection/work/id/0000_GRO1281_I","n/a","n/a"
"http://groeningemuseum.be/collection/work/id/1989_GRO0038_I","Dit monumentaal drieluik dateert uit de periode dat Dan Van Severen het gebruik van olieverf en tempera inruilt voor Chinese inkt. Hij gebruikt  een zuiver lineair alfabet en beperkt zijn beeldtaal tot de vertrouwde verticalen en horizontalen (kruisen), diagonalen, ruiten, …, op een witte, lichtgrijze, immateriële achtergrond.","This monumental triptych dates from the period when Dan Van Severen using oil and tempera trades in Chinese ink. He uses a purely linear alphabet and imagery are limited to the familiar vertical and horizontal (cross), diagonals, windows, ... on a white, light gray, intangible background."
"http://groeningemuseum.be/collection/work/id/0000_GRO1232_II-1233_II","Het werk van Fernand Khnopff betekent een fundamentele verrijking van het Europees symbolisme. In 'Secret-Reflet' behandelt Khnopff motieven die voor het symbolisme kenmerkend zijn. 'Secret' is een beeld van de stilte, gezien verbale communicatie tussen een vrouw en een masker onmogelijk is. In Khnopffs symbolisme is het visualiseren van de realiteit als materiële vorm niet belangrijk, maar wel de vergeestelijkte en verdichte herinnering ervan. Brugge is een belangrijk thema in zijn oeuvre. 'Reflet' toont in een uitsnit een stuk van de gotische gevel van het Sint-Janshospitaal. Door de weerspiegeling in de Reie, is het een illustratie van de spiegelsymboliek. 'Secret' en 'Reflet' werden door Khnopff zelf in een verticaal tweeluik gemonteerd. De afzonderlijke motieven komen ook voor in ander werk van de kunstenaar. Met 'Secret-Reflet' wordt echter een stap verder gezet. De sleutel voor de symbolische betekenis van het geheel ligt in de combinatie van deze twee tekeningen, die ogenschijnlijk niets met elkaar te maken hebben.","The work of Fernand Khnopff represents a fundamental enrichment of European symbolism. In \"Secret-Reflet 'Khnopff treats motifs characteristic of symbolism. 'Secret' is a picture of silence, given verbal communication between a woman and a mask is impossible. In Khnopff symbolism is visualizing reality as physical form is not important, but the spiritualized remembrance, and compacted it. Bruges is an important theme in his work. \"Reflet\" shows a cut-out one piece of the Gothic facade of the St. John's Hospital. The reflection in the Reie, is an illustration of the mirror symbolism. 'Secret' and 'Reflet' were themselves mounted in a vertical two-part by Khnopff. The individual motifs are also found in other work by the artist. With 'Secret-Reflet', however, a step further put. The key to the symbolic significance of the whole lies in the combination of these two drawings, which apparently have nothing to do with each other."
"http://groeningemuseum.be/collection/work/id/0000_GRO0796_I","Studie van de dertiende statie van de nooit voltooide kruisweg, bestemd voor de kathedraal van Arras (Frankrijk), die na de Eerste Wereldoorlog erg gehavend was. Brangwyn ontving de bestelling op aanbeveling van zijn geestesverwant, de Franse kunstenaar Théophile A. Steinlen (1859-1923) (zie 0000.GRO0895.II, 0000.GRO0958.II, 0000.GRO0959.II en 0.2.GRO0194.I). Hetzelfde motief komt tevens voor op een litho (0000.GRO0988.III).","Study of the thirteenth station of the unfinished Cross, for the cathedral of Arras (France), which was very battered after the First World War. Brangwyn received the order on the recommendation of his mind relative, the French artist Théophile A. Steinlen (1859-1923) (see 0000.GRO0895.II, 0000.GRO0958.II, 0000.GRO0959.II and 0.2.GRO0194.I). The same motif also appears on a litho (0000.GRO0988.III)."
